document_id,shipment_id,sku,document_family,file_name,version,uploaded_at,issued_at,issuer_name,supersedes_document_id,extraction_status,file_present
DOC-0001005,SHP-000163,,Transport Document,SHP-000163_transport.pdf,1,2026-08-04,2026-08-04,OceanBridge Logistics,,COMPLETE,Yes
DOC-0001006,SHP-000163,EU-APP-0024,Fibre Declaration,MAT-8125_declaration.pdf,1,2026-08-04,2024-06-29,A. Sharma,,COMPLETE,Yes
DOC-0001007,SHP-000163,EU-APP-0024,Classification Memo,SHP-000163_EU-APP-0024_classification.pdf,1,2026-08-04,2026-08-04,Exporter classification team,,COMPLETE,Yes
DOC-0001008,SHP-000163,EU-APP-0041,Label Artwork,EU-APP-0041_FR_label_v3.pdf,2,2025-08-25,2025-08-25,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0001009,SHP-000163,EU-APP-0041,Fibre Declaration,MAT-1627_declaration.pdf,1,2026-08-04,2024-10-26,M. Kumar,,COMPLETE,Yes
DOC-0001010,SHP-000163,EU-APP-0041,Classification Memo,SHP-000163_EU-APP-0041_classification.pdf,1,2026-08-04,2026-08-04,Customs broker,,COMPLETE,Yes
DOC-0001011,SHP-000164,,Commercial Invoice,SHP-000164_invoice_v1.pdf,1,2026-09-06,2026-09-06,Triveni Textiles Ltd,,COMPLETE,Yes
DOC-0001012,SHP-000164,,Packing List,SHP-000164_packing_list.pdf,1,2026-09-06,2026-09-06,Triveni Textiles Ltd,,COMPLETE,Yes
DOC-0001013,SHP-000164,EU-APP-0074,Label Artwork,EU-APP-0074_NL_label_v4.pdf,1,2025-08-30,2025-08-30,Triveni Textiles Ltd,,COMPLETE,Yes
DOC-0001014,SHP-000164,EU-APP-0074,Fibre Declaration,MAT-4019_declaration.pdf,1,2026-09-06,2024-12-03,M. Kumar,,COMPLETE,Yes
DOC-0001015,SHP-000164,EU-APP-0074,Classification Memo,SHP-000164_EU-APP-0074_classification.pdf,1,2026-09-06,2026-09-06,Exporter classification team,,COMPLETE,Yes
DOC-0001016,SHP-000164,EU-APP-0074,Tariff Query Snapshot,SHP-000164_EU-APP-0074_tariff_query.pdf,1,2026-09-06,2026-05-31,Access2Markets export,,COMPLETE,Yes
DOC-0001017,SHP-000165,,Commercial Invoice,SHP-000165_invoice_v1.pdf,1,2026-08-08,2026-08-08,Royal Knitwear Exports,,COMPLETE,Yes
DOC-0001018,SHP-000165,,Packing List,SHP-000165_packing_list.pdf,1,2026-08-08,2026-08-08,Royal Knitwear Exports,,COMPLETE,Yes
DOC-0001019,SHP-000165,EU-APP-0024,Label Artwork,EU-APP-0024_DE_label_v1.pdf,3,2025-12-15,2025-12-15,Royal Knitwear Exports,,COMPLETE,Yes
DOC-0001020,SHP-000165,EU-APP-0024,Fibre Declaration,MAT-8125_declaration.pdf,1,2026-08-08,2024-06-29,A. Sharma,,COMPLETE,Yes
DOC-0001021,SHP-000165,EU-APP-0024,Classification Memo,SHP-000165_EU-APP-0024_classification.pdf,1,2026-08-08,2026-08-08,Customs broker,,COMPLETE,Yes
DOC-0001022,SHP-000165,EU-APP-0024,Tariff Query Snapshot,SHP-000165_EU-APP-0024_tariff_query.pdf,1,2026-08-08,2026-05-28,Access2Markets export,,COMPLETE,Yes
DOC-0001023,SHP-000166,,Commercial Invoice,SHP-000166_invoice_v1.pdf,1,2026-11-18,2026-11-18,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0001024,SHP-000166,,Packing List,SHP-000166_packing_list.pdf,1,2026-11-18,2026-11-18,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0001025,SHP-000166,,Transport Document,SHP-000166_transport.pdf,1,2026-11-18,2026-11-18,OceanBridge Logistics,,COMPLETE,Yes
DOC-0001026,SHP-000166,EU-APP-0007,Label Artwork,EU-APP-0007_ES_label_v1.pdf,2,2025-09-16,2025-09-16,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0001027,SHP-000166,EU-APP-0007,Fibre Declaration,MAT-8344_declaration.pdf,1,2026-11-18,2024-10-12,M. Kumar,,COMPLETE,Yes
DOC-0001028,SHP-000166,EU-APP-0007,Classification Memo,SHP-000166_EU-APP-0007_classification.pdf,1,2026-11-18,2026-11-18,Exporter classification team,,COMPLETE,Yes
DOC-0001029,SHP-000167,,Commercial Invoice,SHP-000167_invoice_v1.pdf,1,2026-09-25,2026-09-25,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0001030,SHP-000167,,Packing List,SHP-000167_packing_list.pdf,1,2026-09-25,2026-09-25,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0001031,SHP-000167,EU-APP-0056,Label Artwork,EU-APP-0056_NL_label_v3.pdf,4,2026-02-05,2026-02-05,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0001032,SHP-000167,EU-APP-0056,Fibre Declaration,MAT-5746_declaration.pdf,1,2026-09-25,2025-11-04,A. Sharma,,COMPLETE,Yes
DOC-0001033,SHP-000167,EU-APP-0056,Classification Memo,SHP-000167_EU-APP-0056_classification.pdf,1,2026-09-25,2026-09-25,Customs broker,,COMPLETE,Yes
DOC-0001034,SHP-000167,EU-APP-0018,Fibre Declaration,MAT-3894_declaration.pdf,1,2026-09-25,2025-04-09,Quality Manager,,COMPLETE,Yes
DOC-0001035,SHP-000167,EU-APP-0018,Classification Memo,SHP-000167_EU-APP-0018_classification.pdf,1,2026-09-25,2026-09-25,Customs broker,,COMPLETE,Yes
DOC-0001036,SHP-000167,EU-APP-0018,Tariff Query Snapshot,SHP-000167_EU-APP-0018_tariff_query.pdf,1,2026-09-25,2026-06-16,Access2Markets export,,COMPLETE,Yes
DOC-0001037,SHP-000167,EU-APP-0027,Label Artwork,EU-APP-0027_NL_label_v4.pdf,2,2025-11-18,2025-11-18,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0001038,SHP-000167,EU-APP-0027,Fibre Declaration,MAT-1619_declaration.pdf,1,2026-09-25,2024-12-22,Quality Manager,,COMPLETE,Yes
DOC-0001039,SHP-000167,EU-APP-0027,Classification Memo,SHP-000167_EU-APP-0027_classification.pdf,1,2026-09-25,2026-09-25,Customs broker,,COMPLETE,Yes
DOC-0001040,SHP-000168,,Commercial Invoice,SHP-000168_invoice_v1.pdf,1,2026-11-01,2026-11-01,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0001041,SHP-000168,,Packing List,SHP-000168_packing_list.pdf,1,2026-11-01,2026-11-01,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0001042,SHP-000168,EU-APP-0042,Label Artwork,EU-APP-0042_NL_label_v4.pdf,1,2026-03-10,2026-03-10,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0001043,SHP-000168,EU-APP-0042,Fibre Declaration,MAT-5746_declaration.pdf,1,2026-11-01,2025-11-04,A. Sharma,,COMPLETE,Yes
DOC-0001044,SHP-000168,EU-APP-0042,Classification Memo,SHP-000168_EU-APP-0042_classification.pdf,1,2026-11-01,2026-11-01,Exporter classification team,,COMPLETE,Yes
DOC-0001045,SHP-000168,EU-APP-0042,Tariff Query Snapshot,SHP-000168_EU-APP-0042_tariff_query.pdf,1,2026-11-01,2026-07-23,Access2Markets export,,COMPLETE,Yes
DOC-0001046,SHP-000168,EU-APP-0064,Label Artwork,EU-APP-0064_NL_label_v1.pdf,4,2025-11-27,2025-11-27,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0001047,SHP-000168,EU-APP-0064,Fibre Declaration,MAT-1018_declaration.pdf,1,2026-11-01,2025-02-07,A. Sharma,,COMPLETE,Yes
DOC-0001048,SHP-000169,,Commercial Invoice,SHP-000169_invoice_v1.pdf,1,2026-12-08,2026-12-08,Silverline Garments LLP,,COMPLETE,Yes
DOC-0001049,SHP-000169,,Packing List,SHP-000169_packing_list.pdf,1,2026-12-08,2026-12-08,Silverline Garments LLP,,COMPLETE,Yes
DOC-0001050,SHP-000169,EU-APP-0013,Fibre Declaration,MAT-7395_declaration.pdf,1,2026-12-08,2025-07-09,Quality Manager,,COMPLETE,Yes
DOC-0001051,SHP-000169,EU-APP-0013,Classification Memo,SHP-000169_EU-APP-0013_classification.pdf,1,2026-12-08,2026-12-08,Customs broker,,COMPLETE,Yes
DOC-0001052,SHP-000169,EU-APP-0013,Tariff Query Snapshot,SHP-000169_EU-APP-0013_tariff_query.pdf,1,2026-12-08,2026-11-04,Access2Markets export,,COMPLETE,Yes
DOC-0001053,SHP-000170,,Commercial Invoice,SHP-000170_invoice_v1.pdf,1,2026-09-24,2026-09-24,Royal Knitwear Exports,,COMPLETE,Yes
DOC-0001054,SHP-000170,,Packing List,SHP-000170_packing_list.pdf,1,2026-09-24,2026-09-24,Royal Knitwear Exports,,COMPLETE,Yes
DOC-0001055,SHP-000170,EU-APP-0079,Fibre Declaration,MAT-8125_declaration.pdf,1,2026-09-24,2024-06-29,A. Sharma,,COMPLETE,Yes
DOC-0001056,SHP-000170,EU-APP-0079,Classification Memo,SHP-000170_EU-APP-0079_classification.pdf,1,2026-09-24,2026-09-24,Customs broker,,COMPLETE,Yes
DOC-0001057,SHP-000171,,Commercial Invoice,SHP-000171_invoice_v1.pdf,1,2026-09-18,2026-09-18,Saffron Apparel Works,,COMPLETE,Yes
DOC-0001058,SHP-000171,,Packing List,SHP-000171_packing_list.pdf,1,2026-09-18,2026-09-18,Saffron Apparel Works,,COMPLETE,Yes
DOC-0001059,SHP-000171,,Transport Document,SHP-000171_transport.pdf,1,2026-09-18,2026-09-18,OceanBridge Logistics,,COMPLETE,Yes
DOC-0001060,SHP-000171,EU-APP-0064,Fibre Declaration,MAT-1018_declaration.pdf,1,2026-09-18,2025-02-07,A. Sharma,,COMPLETE,Yes
DOC-0001061,SHP-000171,EU-APP-0064,Classification Memo,SHP-000171_EU-APP-0064_classification.pdf,1,2026-09-18,2026-09-18,Customs broker,,COMPLETE,Yes
DOC-0001062,SHP-000171,EU-APP-0064,Tariff Query Snapshot,SHP-000171_EU-APP-0064_tariff_query.pdf,1,2026-09-18,2026-08-11,Access2Markets export,,COMPLETE,Yes
DOC-0001063,SHP-000171,EU-APP-0003,Fibre Declaration,MAT-3166_declaration.pdf,1,2026-09-18,2024-06-20,,,COMPLETE,Yes
DOC-0001064,SHP-000171,EU-APP-0003,Classification Memo,SHP-000171_EU-APP-0003_classification.pdf,1,2026-09-18,2026-09-18,Customs broker,,COMPLETE,Yes
DOC-0001065,SHP-000171,EU-APP-0003,Tariff Query Snapshot,SHP-000171_EU-APP-0003_tariff_query.pdf,1,2026-09-18,2026-09-08,Access2Markets export,,COMPLETE,Yes
DOC-0001066,SHP-000172,,Commercial Invoice,SHP-000172_invoice_v1.pdf,1,2026-09-01,2026-09-01,Aarav Fashion Exports,,COMPLETE,Yes
DOC-0001067,SHP-000172,,Packing List,SHP-000172_packing_list.pdf,1,2026-09-01,2026-09-01,Aarav Fashion Exports,,COMPLETE,Yes
DOC-0001068,SHP-000172,EU-APP-0074,Fibre Declaration,MAT-4019_declaration.pdf,1,2026-09-01,2024-12-03,M. Kumar,,COMPLETE,Yes
DOC-0001069,SHP-000172,EU-APP-0074,Classification Memo,SHP-000172_EU-APP-0074_classification.pdf,1,2026-09-01,2026-09-01,Exporter classification team,,COMPLETE,Yes
DOC-0001070,SHP-000172,EU-APP-0074,Tariff Query Snapshot,SHP-000172_EU-APP-0074_tariff_query.pdf,1,2026-09-01,2026-07-31,Access2Markets export,,COMPLETE,Yes
DOC-0001071,SHP-000173,,Commercial Invoice,SHP-000173_invoice_v1.pdf,1,2026-08-25,2026-08-25,Saffron Apparel Works,,COMPLETE,Yes
DOC-0001072,SHP-000173,,Packing List,SHP-000173_packing_list.pdf,1,2026-08-25,2026-08-25,Saffron Apparel Works,,COMPLETE,Yes
DOC-0001073,SHP-000173,EU-APP-0044,Label Artwork,EU-APP-0044_ES_label_v3.pdf,3,2025-08-14,2025-08-14,Saffron Apparel Works,,COMPLETE,Yes
DOC-0001074,SHP-000173,EU-APP-0044,Fibre Declaration,MAT-9759_declaration.pdf,1,2026-08-25,2025-09-25,,,COMPLETE,Yes
DOC-0001075,SHP-000173,EU-APP-0044,Tariff Query Snapshot,SHP-000173_EU-APP-0044_tariff_query.pdf,1,2026-08-25,2026-06-20,Access2Markets export,,COMPLETE,Yes
DOC-0001076,SHP-000174,,Commercial Invoice,SHP-000174_invoice_v1.pdf,1,2026-11-10,2026-11-10,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0001077,SHP-000174,,Packing List,SHP-000174_packing_list.pdf,1,2026-11-10,2026-11-10,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0001078,SHP-000174,EU-APP-0067,Label Artwork,EU-APP-0067_IT_label_v4.pdf,4,2026-01-28,2026-01-28,Indus Cottonwear Pvt Ltd,,COMPLETE,Yes
DOC-0001079,SHP-000174,EU-APP-0067,Fibre Declaration,MAT-5746_declaration.pdf,1,2026-11-10,2025-11-04,A. Sharma,,COMPLETE,Yes
DOC-0001080,SHP-000174,EU-APP-0067,Classification Memo,SHP-000174_EU-APP-0067_classification.pdf,1,2026-11-10,2026-11-10,Customs broker,,COMPLETE,Yes
DOC-0001081,SHP-000174,EU-APP-0067,Tariff Query Snapshot,SHP-000174_EU-APP-0067_tariff_query.pdf,1,2026-11-10,2026-10-08,Access2Markets export,,COMPLETE,Yes
DOC-0001082,SHP-000174,EU-APP-0004,Fibre Declaration,MAT-6559_declaration.pdf,1,2026-11-10,2025-09-07,A. Sharma,,COMPLETE,Yes
DOC-0001083,SHP-000174,EU-APP-0004,Classification Memo,SHP-000174_EU-APP-0004_classification.pdf,1,2026-11-10,2026-11-10,Exporter classification team,,COMPLETE,Yes
DOC-0001084,SHP-000174,EU-APP-0004,Tariff Query Snapshot,SHP-000174_EU-APP-0004_tariff_query.pdf,1,2026-11-10,2026-10-16,Access2Markets export,,COMPLETE,Yes
DOC-0001085,SHP-000175,,Commercial Invoice,SHP-000175_invoice_v1.pdf,1,2026-11-25,2026-11-25,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0001086,SHP-000175,,Packing List,SHP-000175_packing_list.pdf,1,2026-11-25,2026-11-25,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0001087,SHP-000175,EU-APP-0039,Fibre Declaration,MAT-4280_declaration.pdf,1,2026-11-25,2024-11-05,,,COMPLETE,Yes
DOC-0001088,SHP-000175,EU-APP-0039,Classification Memo,SHP-000175_EU-APP-0039_classification.pdf,1,2026-11-25,2026-11-25,Exporter classification team,,COMPLETE,Yes
DOC-0001089,SHP-000175,EU-APP-0039,Tariff Query Snapshot,SHP-000175_EU-APP-0039_tariff_query.pdf,1,2026-11-25,2026-08-16,Access2Markets export,,COMPLETE,Yes
DOC-0001090,SHP-000175,EU-APP-0045,Fibre Declaration,MAT-8808_declaration.pdf,1,2026-11-25,2024-10-23,M. Kumar,,COMPLETE,Yes
DOC-0001091,SHP-000175,EU-APP-0045,Classification Memo,SHP-000175_EU-APP-0045_classification.pdf,1,2026-11-25,2026-11-25,Customs broker,,COMPLETE,Yes
DOC-0001092,SHP-000175,EU-APP-0045,Tariff Query Snapshot,SHP-000175_EU-APP-0045_tariff_query.pdf,1,2026-11-25,2026-09-17,Access2Markets export,,COMPLETE,Yes
DOC-0001093,SHP-000176,,Packing List,SHP-000176_packing_list.pdf,1,2026-08-05,2026-08-05,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0001094,SHP-000176,EU-APP-0075,Label Artwork,EU-APP-0075_ES_label_v4.pdf,4,2025-12-20,2025-12-20,Everest Apparel Exports Pvt Ltd,,COMPLETE,Yes
DOC-0001095,SHP-000176,EU-APP-0075,Fibre Declaration,MAT-8125_declaration.pdf,1,2026-08-05,2024-06-29,A. Sharma,,COMPLETE,Yes
DOC-0001096,SHP-000176,EU-APP-0075,Classification Memo,SHP-000176_EU-APP-0075_classification.pdf,1,2026-08-05,2026-08-05,Exporter classification team,,COMPLETE,Yes
DOC-0001097,SHP-000176,EU-APP-0075,Tariff Query Snapshot,SHP-000176_EU-APP-0075_tariff_query.pdf,1,2026-08-05,2026-05-02,Access2Markets export,,COMPLETE,Yes
DOC-0001098,SHP-000177,,Commercial Invoice,SHP-000177_invoice_v1.pdf,1,2026-08-03,2026-08-03,Saffron Apparel Works,,COMPLETE,Yes
DOC-0001099,SHP-000177,,Packing List,SHP-000177_packing_list.pdf,1,2026-08-03,2026-08-03,Saffron Apparel Works,,COMPLETE,Yes
DOC-0001100,SHP-000177,EU-APP-0001,Fibre Declaration,MAT-9812_declaration.pdf,1,2026-08-03,2024-11-19,M. Kumar,,COMPLETE,Yes
DOC-0001101,SHP-000177,EU-APP-0001,Classification Memo,SHP-000177_EU-APP-0001_classification.pdf,1,2026-08-03,2026-08-03,Customs broker,,COMPLETE,Yes
DOC-0001102,SHP-000177,EU-APP-0001,Tariff Query Snapshot,SHP-000177_EU-APP-0001_tariff_query.pdf,1,2026-08-03,2026-08-01,Access2Markets export,,COMPLETE,Yes
DOC-0001103,SHP-000178,,Packing List,SHP-000178_packing_list.pdf,1,2026-08-06,2026-08-06,Triveni Textiles Ltd,,COMPLETE,Yes
DOC-0001104,SHP-000178,,Transport Document,SHP-000178_transport.pdf,1,2026-08-06,2026-08-06,OceanBridge Logistics,,COMPLETE,Yes
DOC-0001105,SHP-000178,EU-APP-0061,Label Artwork,EU-APP-0061_IT_label_v2.pdf,1,2025-12-02,2025-12-02,Triveni Textiles Ltd,,COMPLETE,Yes
DOC-0001106,SHP-000178,EU-APP-0061,Fibre Declaration,MAT-1172_declaration.pdf,1,2026-08-06,2025-10-23,M. Kumar,,COMPLETE,Yes
DOC-0001107,SHP-000178,EU-APP-0061,Classification Memo,SHP-000178_EU-APP-0061_classification.pdf,1,2026-08-06,2026-08-06,Customs broker,,COMPLETE,Yes
DOC-0001108,SHP-000178,EU-APP-0061,Tariff Query Snapshot,SHP-000178_EU-APP-0061_tariff_query.pdf,1,2026-08-06,2026-05-01,Access2Markets export,,COMPLETE,Yes
DOC-0001109,SHP-000179,,Commercial Invoice,SHP-000179_invoice_v1.pdf,1,2026-08-31,2026-08-31,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0001110,SHP-000179,,Packing List,SHP-000179_packing_list.pdf,1,2026-08-31,2026-08-31,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0001111,SHP-000179,EU-APP-0013,Label Artwork,EU-APP-0013_ES_label_v1.pdf,3,2026-05-09,2026-05-09,Sunrise Clothing Co,,COMPLETE,Yes
DOC-0001112,SHP-000179,EU-APP-0013,Fibre Declaration,MAT-2624_declaration.pdf,1,2026-08-31,2024-11-28,Quality Manager,,COMPLETE,Yes
DOC-0001113,SHP-000179,EU-APP-0013,Classification Memo,SHP-000179_EU-APP-0013_classification.pdf,1,2026-08-31,2026-08-31,Exporter classification team,,COMPLETE,Yes
DOC-0001114,SHP-000179,EU-APP-0013,Tariff Query Snapshot,SHP-000179_EU-APP-0013_tariff_query.pdf,1,2026-08-31,2026-06-23,Access2Markets export,,COMPLETE,Yes
DOC-0001115,SHP-000180,,Commercial Invoice,SHP-000180_invoice_v1.pdf,1,2026-08-19,2026-08-19,Saffron Apparel Works,,COMPLETE,Yes
DOC-0001116,SHP-000180,,Packing List,SHP-000180_packing_list.pdf,1,2026-08-19,2026-08-19,Saffron Apparel Works,,COMPLETE,Yes
DOC-0001117,SHP-000180,EU-APP-0009,Fibre Declaration,MAT-5845_declaration.pdf,1,2026-08-19,2025-01-21,,,COMPLETE,Yes
DOC-0001118,SHP-000180,EU-APP-0009,Tariff Query Snapshot,SHP-000180_EU-APP-0009_tariff_query.pdf,1,2026-08-19,2026-04-25,Access2Markets export,,COMPLETE,Yes
DOC-0001119,SHP-000180,EU-APP-0032,Fibre Declaration,MAT-6203_declaration.pdf,1,2026-08-19,2025-10-07,A. Sharma,,COMPLETE,Yes
DOC-0001120,SHP-000180,EU-APP-0032,Classification Memo,SHP-000180_EU-APP-0032_classification.pdf,1,2026-08-19,2026-08-19,Customs broker,,COMPLETE,Yes
DOC-0001121,SHP-000180,EU-APP-0032,Tariff Query Snapshot,SHP-000180_EU-APP-0032_tariff_query.pdf,1,2026-08-19,2026-05-31,Access2Markets export,,COMPLETE,Yes
DOC-0001122,SHP-000181,,Commercial Invoice,SHP-000181_invoice_v1.pdf,1,2026-10-06,2026-10-06,Triveni Textiles Ltd,,COMPLETE,Yes
DOC-0001123,SHP-000181,,Packing List,SHP-000181_packing_list.pdf,1,2026-10-06,2026-10-06,Triveni Textiles Ltd,,COMPLETE,Yes
DOC-0001124,SHP-000181,,Transport Document,SHP-000181_transport.pdf,1,2026-10-06,2026-10-06,BlueWave Logistics,,COMPLETE,Yes
DOC-0001125,SHP-000181,EU-APP-0055,Label Artwork,EU-APP-0055_FR_label_v3.pdf,2,2025-11-09,2025-11-09,Triveni Textiles Ltd,,COMPLETE,Yes
DOC-0001126,SHP-000181,EU-APP-0055,Fibre Declaration,MAT-1694_declaration.pdf,1,2026-10-06,2025-05-24,Quality Manager,,COMPLETE,Yes
DOC-0001127,SHP-000181,EU-APP-0055,Tariff Query Snapshot,SHP-000181_EU-APP-0055_tariff_query.pdf,1,2026-10-06,2026-08-28,Access2Markets export,,COMPLETE,Yes
DOC-0001128,SHP-000182,,Commercial Invoice,SHP-000182_invoice_v1.pdf,1,2026-11-07,2026-11-07,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0001129,SHP-000182,,Packing List,SHP-000182_packing_list.pdf,1,2026-11-07,2026-11-07,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0001130,SHP-000182,EU-APP-0016,Fibre Declaration,MAT-9176_declaration.pdf,1,2026-11-07,2026-01-30,,,COMPLETE,Yes
DOC-0001131,SHP-000182,EU-APP-0016,Classification Memo,SHP-000182_EU-APP-0016_classification.pdf,1,2026-11-07,2026-11-07,Exporter classification team,,COMPLETE,Yes
DOC-0001132,SHP-000182,EU-APP-0016,Tariff Query Snapshot,SHP-000182_EU-APP-0016_tariff_query.pdf,1,2026-11-07,2026-07-21,Access2Markets export,,COMPLETE,Yes
DOC-0001133,SHP-000183,,Commercial Invoice,SHP-000183_invoice_v1.pdf,1,2026-11-17,2026-11-17,Silverline Garments LLP,,COMPLETE,Yes
DOC-0001134,SHP-000183,,Packing List,SHP-000183_packing_list.pdf,1,2026-11-17,2026-11-17,Silverline Garments LLP,,COMPLETE,Yes
DOC-0001135,SHP-000183,EU-APP-0056,Label Artwork,EU-APP-0056_ES_label_v1.pdf,1,2026-04-05,2026-04-05,Silverline Garments LLP,,COMPLETE,Yes
DOC-0001136,SHP-000183,EU-APP-0056,Fibre Declaration,MAT-4981_declaration.pdf,1,2026-11-17,2024-03-04,A. Sharma,,COMPLETE,Yes
DOC-0001137,SHP-000183,EU-APP-0056,Classification Memo,SHP-000183_EU-APP-0056_classification.pdf,1,2026-11-17,2026-11-17,Exporter classification team,,COMPLETE,Yes
DOC-0001138,SHP-000183,EU-APP-0056,Tariff Query Snapshot,SHP-000183_EU-APP-0056_tariff_query.pdf,1,2026-11-17,2026-09-13,Access2Markets export,,COMPLETE,Yes
DOC-0001139,SHP-000184,,Commercial Invoice,SHP-000184_invoice_v1.pdf,1,2026-08-05,2026-08-05,Aarav Fashion Exports,,COMPLETE,Yes
DOC-0001140,SHP-000184,,Packing List,SHP-000184_packing_list.pdf,1,2026-08-05,2026-08-05,Aarav Fashion Exports,,COMPLETE,Yes
DOC-0001141,SHP-000184,,Transport Document,SHP-000184_transport.pdf,1,2026-08-05,2026-08-05,BlueWave Logistics,,COMPLETE,Yes
DOC-0001142,SHP-000184,EU-APP-0051,Label Artwork,EU-APP-0051_FR_label_v4.pdf,3,2025-09-06,2025-09-06,Aarav Fashion Exports,,COMPLETE,Yes
DOC-0001143,SHP-000184,EU-APP-0051,Fibre Declaration,MAT-8411_declaration.pdf,1,2026-08-05,2024-10-26,A. Sharma,,COMPLETE,Yes
DOC-0001144,SHP-000184,EU-APP-0051,Tariff Query Snapshot,SHP-000184_EU-APP-0051_tariff_query.pdf,1,2026-08-05,2026-04-25,Access2Markets export,,COMPLETE,Yes
DOC-0001145,SHP-000185,,Commercial Invoice,SHP-000185_invoice_v1.pdf,1,2026-07-25,2026-07-25,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0001146,SHP-000185,,Packing List,SHP-000185_packing_list.pdf,1,2026-07-25,2026-07-25,BlueRiver Fashions Pvt Ltd,,COMPLETE,Yes
DOC-0001147,SHP-000185,EU-APP-0069,Fibre Declaration,MAT-4365_declaration.pdf,1,2026-07-25,2024-06-30,Quality Manager,,COMPLETE,Yes
DOC-0001148,SHP-000185,EU-APP-0069,Classification Memo,SHP-000185_EU-APP-0069_classification.pdf,1,2026-07-25,2026-07-25,Customs broker,,COMPLETE,Yes
DOC-0001149,SHP-000185,EU-APP-0069,Tariff Query Snapshot,SHP-000185_EU-APP-0069_tariff_query.pdf,1,2026-07-25,2026-05-21,Access2Markets export,,COMPLETE,Yes
DOC-0001150,SHP-000185,EU-APP-0071,Fibre Declaration,MAT-2768_declaration.pdf,1,2026-07-25,2024-02-09,,,COMPLETE,Yes
DOC-0001151,SHP-000185,EU-APP-0071,Tariff Query Snapshot,SHP-000185_EU-APP-0071_tariff_query.pdf,1,2026-07-25,2026-05-10,Access2Markets export,,COMPLETE,Yes
DOC-0001152,SHP-000186,,Commercial Invoice,SHP-000186_invoice_v1.pdf,1,2026-09-03,2026-09-03,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0001153,SHP-000186,,Packing List,SHP-000186_packing_list.pdf,1,2026-09-03,2026-09-03,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0001154,SHP-000186,EU-APP-0074,Label Artwork,EU-APP-0074_FR_label_v2.pdf,2,2026-05-22,2026-05-22,Vertex Apparel Industries,,COMPLETE,Yes
DOC-0001155,SHP-000186,EU-APP-0074,Fibre Declaration,MAT-4019_declaration.pdf,1,2026-09-03,2024-12-03,M. Kumar,,COMPLETE,Yes
DOC-0001156,SHP-000186,EU-APP-0074,Classification Memo,SHP-000186_EU-APP-0074_classification.pdf,1,2026-09-03,2026-09-03,Customs broker,,COMPLETE,Yes
DOC-0001157,SHP-000186,EU-APP-0074,Tariff Query Snapshot,SHP-000186_EU-APP-0074_tariff_query.pdf,1,2026-09-03,2026-05-13,Access2Markets export,,COMPLETE,Yes
DOC-0001158,SHP-000186,EU-APP-0015,Fibre Declaration,MAT-5904_declaration.pdf,1,2026-09-03,2024-11-05,M. Kumar,,COMPLETE,Yes
DOC-0001159,SHP-000186,EU-APP-0015,Classification Memo,SHP-000186_EU-APP-0015_classification.pdf,1,2026-09-03,2026-09-03,Customs broker,,COMPLETE,Yes
DOC-0001160,SHP-000186,EU-APP-0015,Tariff Query Snapshot,SHP-000186_EU-APP-0015_tariff_query.pdf,1,2026-09-03,2026-08-31,Access2Markets export,,COMPLETE,Yes
DOC-0001161,SHP-000187,,Packing List,SHP-000187_packing_list.pdf,1,2026-08-09,2026-08-09,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0001162,SHP-000187,,Transport Document,SHP-000187_transport.pdf,1,2026-08-09,2026-08-09,BlueWave Logistics,,COMPLETE,Yes
DOC-0001163,SHP-000187,EU-APP-0032,Label Artwork,EU-APP-0032_NL_label_v2.pdf,3,2025-12-21,2025-12-21,Narmada Clothing Pvt Ltd,,COMPLETE,Yes
DOC-0001164,SHP-000187,EU-APP-0032,Fibre Declaration,MAT-6203_declaration.pdf,1,2026-08-09,2025-10-07,A. Sharma,,COMPLETE,Yes
