document_id,field_name,field_value_raw,page_number,extraction_confidence
DOC-0000919,language_code,es,3,0.93
DOC-0000919,animal_origin_statement,,3,0.84
DOC-0000919,manufacturer_name,Saffron Apparel Works,2,0.88
DOC-0000919,product_identifier,EU-APP-0051,1,0.83
DOC-0000919,care_text,Wash at 30C,3,0.86
DOC-0000920,supplier_id,SUP-0005,3,0.77
DOC-0000920,material_code,MAT-8411,3,0.9
DOC-0000920,sku_reference,EU-APP-0051,3,0.92
DOC-0000920,fibre_composition,100% cotton,2,0.8
DOC-0000920,signature_present,Yes,2,0.98
DOC-0000920,valid_until,2027-05-08,3,0.82
DOC-0000921,product_description,Adult unisex knitted t-shirt - Grey,3,0.8
DOC-0000921,proposed_code,610910,2,0.89
DOC-0000921,basis,"construction, fibre composition and garment type",1,0.84
DOC-0000921,decision_type,Proposed,2,0.8
DOC-0000922,origin,India,1,0.85
DOC-0000922,destination,ES,3,0.86
DOC-0000922,product_code,610910,2,0.89
DOC-0000922,query_date,2026-07-24,3,0.87
DOC-0000922,result_summary,Tariff and measures displayed in attached export,1,0.83
DOC-0000923,quantity_total,5749,3,0.82
DOC-0000923,package_count,88,3,0.87
DOC-0000923,gross_weight_kg,2444.56,1,0.9
DOC-0000923,volume_cbm,14.853,2,0.92
DOC-0000923,marks_and_numbers,MARK-0149,2,0.83
DOC-0000924,document_number,AWB-557641,3,0.89
DOC-0000924,shipper,Indus Cottonwear Pvt Ltd,2,0.93
DOC-0000924,consignee,Galeria Imports SL,3,0.86
DOC-0000924,destination_port,Rotterdam,2,0.88
DOC-0000924,package_count,88,2,0.99
DOC-0000924,gross_weight_kg,2444.56,2,0.9
DOC-0000925,supplier_id,SUP-0020,2,0.78
DOC-0000925,material_code,MAT-4889,1,0.87
DOC-0000925,sku_reference,EU-APP-0073,2,0.8
DOC-0000925,fibre_composition,95% cotton / 5% elastane,1,0.79
DOC-0000925,signature_present,Yes,1,0.85
DOC-0000925,valid_until,2027-11-19,2,0.9
DOC-0000926,product_description,Child unisex knitted sweatshirt - Beige,3,0.95
DOC-0000926,proposed_code,61102000,2,0.77
DOC-0000926,basis,"construction, fibre composition and garment type",3,0.83
DOC-0000926,decision_type,Proposed,1,0.85
DOC-0000927,origin,India,1,0.82
DOC-0000927,destination,NL,3,0.82
DOC-0000927,product_code,61102000,2,0.9
DOC-0000927,query_date,2026-07-06,1,0.99
DOC-0000927,result_summary,Tariff and measures displayed in attached export,2,0.78
DOC-0000928,fibre_text,100% polyester,2,0.96
DOC-0000928,language_code,nl,1,0.9
DOC-0000928,animal_origin_statement,,3,0.81
DOC-0000928,manufacturer_name,Aarav Fashion Exports,1,0.88
DOC-0000928,product_identifier,EU-APP-0064,2,0.92
DOC-0000928,care_text,Wash at 30C,1,0.89
DOC-0000929,supplier_id,SUP-0003,3,0.84
DOC-0000929,material_code,MAT-1018,3,0.84
DOC-0000929,sku_reference,EU-APP-0064,3,0.76
DOC-0000929,fibre_composition,100% polyester,1,0.87
DOC-0000929,signature_present,Yes,1,0.77
DOC-0000929,valid_until,2027-01-23,2,0.94
DOC-0000930,product_description,Child unisex knitted sweatshirt - Olive,2,0.83
DOC-0000930,proposed_code,611020,2,0.86
DOC-0000930,basis,"construction, fibre composition and garment type",3,0.91
DOC-0000930,decision_type,Buyer-provided,3,0.95
DOC-0000931,origin,India,3,0.95
DOC-0000931,destination,The Netherlands,2,0.97
DOC-0000931,product_code,611020,1,0.84
DOC-0000931,query_date,2026-05-28,3,0.84
DOC-0000931,result_summary,Tariff and measures displayed in attached export,3,0.83
DOC-0000932,invoice_number,INV-000150,3,0.86
DOC-0000932,seller_name,Silverline Garments LLP,2,0.89
DOC-0000932,buyer_name,Euro Fashion BV,1,0.91
DOC-0000932,quantity_total,3571,2,0.8
DOC-0000932,total_value,23675.73,1,0.87
DOC-0000932,currency,USD,2,0.96
DOC-0000932,incoterm,CIF,3,0.79
DOC-0000932,origin_country,India,2,0.98
DOC-0000932,hs_code,620462,3,0.84
DOC-0000933,quantity_total,3571,2,0.82
DOC-0000933,package_count,81,3,0.88
DOC-0000933,gross_weight_kg,2250.87,2,0.78
DOC-0000933,volume_cbm,11.078,3,0.88
DOC-0000933,marks_and_numbers,,1,0.88
DOC-0000934,supplier_id,SUP-0012,3,0.96
DOC-0000934,material_code,MAT-1249,2,0.92
DOC-0000934,sku_reference,EU-APP-0034,2,0.98
DOC-0000934,fibre_composition,70% viscose / 30% linen,1,0.99
DOC-0000934,signature_present,Yes,2,0.99
DOC-0000934,valid_until,2027-11-14,1,0.91
DOC-0000935,product_description,Adult women woven trousers - White,1,0.86
DOC-0000935,proposed_code,620462,2,0.84
DOC-0000935,basis,"construction, fibre composition and garment type",2,0.86
DOC-0000935,decision_type,Buyer-provided,3,0.83
DOC-0000936,quantity_total,790,2,0.77
DOC-0000936,package_count,13,3,0.89
DOC-0000936,gross_weight_kg,363.11,3,0.97
DOC-0000936,volume_cbm,2.185,2,0.82
DOC-0000936,marks_and_numbers,MARK-0151,1,0.78
DOC-0000937,fibre_text,100% cotton,3,0.83
DOC-0000937,language_code,nl,2,0.85
DOC-0000937,animal_origin_statement,,1,0.9
DOC-0000937,manufacturer_name,Saffron Apparel Works,3,0.91
DOC-0000937,product_identifier,EU-APP-0043,3,0.77
DOC-0000937,care_text,See symbols,2,0.85
DOC-0000938,supplier_id,SUP-0021,2,0.79
DOC-0000938,material_code,MAT-1935,2,0.87
DOC-0000938,sku_reference,EU-APP-0043,1,0.98
DOC-0000938,fibre_composition,100% cotton,3,0.98
DOC-0000938,signature_present,No,2,0.99
DOC-0000938,valid_until,2027-09-17,2,0.95
DOC-0000939,product_description,Child unisex knitted sweatshirt - Grey,3,0.97
DOC-0000939,proposed_code,611020,1,0.93
DOC-0000939,basis,"construction, fibre composition and garment type",2,0.79
DOC-0000939,decision_type,Buyer-provided,1,0.96
DOC-0000940,origin,India,3,0.9
DOC-0000940,destination,The Netherlands,1,0.98
DOC-0000940,product_code,611020,3,0.88
DOC-0000940,query_date,2026-08-30,1,0.9
DOC-0000940,result_summary,Tariff and measures displayed in attached export,3,0.98
DOC-0000941,invoice_number,INV-000152,3,0.79
DOC-0000941,seller_name,Aarav Fashion Exports,2,0.78
DOC-0000941,buyer_name,Nord Textiles GmbH,1,0.77
DOC-0000941,quantity_total,2970,3,0.93
DOC-0000941,total_value,47490.3,1,0.92
DOC-0000941,currency,USD,1,0.84
DOC-0000941,incoterm,CIP,2,0.9
DOC-0000941,origin_country,India,1,0.86
DOC-0000941,hs_code,610910,3,0.76
DOC-0000942,quantity_total,2970,3,0.97
DOC-0000942,package_count,27,3,0.93
DOC-0000942,gross_weight_kg,729.27,3,0.8
DOC-0000942,volume_cbm,3.73,1,0.99
DOC-0000942,marks_and_numbers,MARK-0152,2,0.88
DOC-0000943,document_number,AWB-667643,2,0.86
DOC-0000943,shipper,Aarav Fashion Exports,1,0.86
DOC-0000943,consignee,Nord Textiles GmbH,1,0.81
DOC-0000943,destination_port,Rotterdam,2,0.87
DOC-0000943,package_count,27,1,0.97
DOC-0000943,gross_weight_kg,729.27,2,0.89
DOC-0000944,supplier_id,SUP-0009,1,0.93
DOC-0000944,material_code,MAT-9665,1,0.79
DOC-0000944,sku_reference,,3,0.81
DOC-0000944,fibre_composition,70% viscose / 30% linen,1,0.84
DOC-0000944,signature_present,Yes,1,0.78
DOC-0000944,valid_until,2027-04-01,2,0.79
DOC-0000945,product_description,Adult unisex knitted t-shirt - Black,3,0.86
DOC-0000945,proposed_code,610910,3,0.77
DOC-0000945,basis,"construction, fibre composition and garment type",2,0.99
DOC-0000945,decision_type,Buyer-provided,2,0.83
DOC-0000946,origin,India,1,0.89
DOC-0000946,destination,NL,3,0.78
DOC-0000946,product_code,610910,3,0.97
DOC-0000946,query_date,2026-10-03,3,0.88
DOC-0000946,result_summary,Tariff and measures displayed in attached export,1,0.76
DOC-0000947,invoice_number,INV-000153,2,0.77
DOC-0000947,seller_name,Aarav Fashion Exports,2,0.98
DOC-0000947,buyer_name,Riviera Imports SRL,1,0.88
DOC-0000947,quantity_total,2014,2,0.81
DOC-0000947,total_value,41810.64,3,0.85
DOC-0000947,currency,USD,1,0.93
DOC-0000947,incoterm,DAP,1,0.9
DOC-0000947,origin_country,India,3,0.94
DOC-0000947,hs_code,610910,1,0.81
DOC-0000948,quantity_total,2014,2,0.83
DOC-0000948,package_count,16,1,0.84
DOC-0000948,gross_weight_kg,447.07,2,0.95
DOC-0000948,volume_cbm,3.605,1,0.82
DOC-0000948,marks_and_numbers,MARK-0153,2,0.9
DOC-0000949,document_number,AWB-224002,3,0.93
DOC-0000949,shipper,Aarav Fashion Exports,2,0.78
DOC-0000949,consignee,Riviera Imports SRL,2,0.89
DOC-0000949,destination_port,Valencia,2,0.93
DOC-0000949,package_count,16,2,0.84
DOC-0000949,gross_weight_kg,447.07,2,0.85
DOC-0000950,supplier_id,SUP-0004,2,0.83
DOC-0000950,material_code,MAT-1619,2,0.97
DOC-0000950,sku_reference,,2,0.86
DOC-0000950,fibre_composition,100% polyester,3,0.89
DOC-0000950,signature_present,Yes,2,0.88
DOC-0000950,valid_until,2027-09-22,3,0.84
DOC-0000951,product_description,Adult unisex knitted t-shirt - Pink,3,0.96
DOC-0000951,proposed_code,610910,1,0.86
DOC-0000951,basis,"construction, fibre composition and garment type",3,0.79
DOC-0000951,decision_type,Proposed,2,0.96
DOC-0000952,invoice_number,INV-000154,3,0.96
DOC-0000952,seller_name,Vertex Apparel Industries,1,0.86
DOC-0000952,buyer_name,Urban Stores SL,1,0.84
DOC-0000952,quantity_total,1270,2,0.92
DOC-0000952,total_value,13055.6,2,0.83
DOC-0000952,currency,USD,2,0.91
DOC-0000952,incoterm,CIP,2,0.97
DOC-0000952,origin_country,India,2,0.91
DOC-0000952,hs_code,611020,1,0.94
DOC-0000953,quantity_total,1270,3,0.81
DOC-0000953,package_count,36,2,0.78
DOC-0000953,gross_weight_kg,988.09,3,0.76
DOC-0000953,volume_cbm,4.598,1,0.97
DOC-0000953,marks_and_numbers,MARK-0154,2,0.97
DOC-0000954,document_number,AWB-871329,3,0.99
DOC-0000954,shipper,Vertex Apparel Industries,1,0.79
DOC-0000954,consignee,Urban Stores SL,1,0.81
DOC-0000954,destination_port,Marseille,1,0.8
DOC-0000954,package_count,36,1,0.83
DOC-0000954,gross_weight_kg,988.09,1,0.85
DOC-0000955,supplier_id,SUP-0009,3,0.87
DOC-0000955,material_code,MAT-5746,1,0.84
DOC-0000955,sku_reference,,3,0.96
DOC-0000955,fibre_composition,70% viscose / 30% linen,1,0.99
DOC-0000955,signature_present,Yes,1,0.81
DOC-0000955,valid_until,2027-04-09,1,0.81
DOC-0000956,product_description,Adult unisex knitted hoodie - Grey,1,0.77
DOC-0000956,proposed_code,611020,3,0.77
DOC-0000956,basis,"construction, fibre composition and garment type",1,0.82
DOC-0000956,decision_type,Proposed,1,0.77
DOC-0000957,origin,India,1,0.83
DOC-0000957,destination,FR,1,0.84
DOC-0000957,product_code,611020,1,0.96
DOC-0000957,query_date,2026-07-05,3,0.86
DOC-0000957,result_summary,Tariff and measures displayed in attached export,3,0.92
DOC-0000958,invoice_number,INV-000155,3,0.95
DOC-0000958,seller_name,BlueRiver Fashions Pvt Ltd,1,0.83
DOC-0000958,buyer_name,Urban Stores SL,2,0.92
DOC-0000958,quantity_total,2928,1,0.96
DOC-0000958,total_value,60050.2,2,0.94
DOC-0000958,currency,USD,3,0.82
DOC-0000958,incoterm,DAP,2,0.92
DOC-0000958,origin_country,India,1,0.88
DOC-0000958,hs_code,610443,1,0.91
DOC-0000959,quantity_total,2908,1,0.78
DOC-0000959,package_count,57,2,0.83
DOC-0000959,gross_weight_kg,1592.71,3,0.77
DOC-0000959,volume_cbm,7.833,3,0.87
DOC-0000959,marks_and_numbers,MARK-0155,3,0.92
DOC-0000960,document_number,AWB-811810,3,0.77
DOC-0000960,shipper,BlueRiver Fashions Pvt Ltd,3,0.97
DOC-0000960,consignee,Urban Stores SL,1,0.98
DOC-0000960,destination_port,Le Havre,3,0.96
DOC-0000960,package_count,57,3,0.91
DOC-0000960,gross_weight_kg,1592.71,1,0.96
DOC-0000961,fibre_text,100% polyester,2,0.76
DOC-0000961,language_code,fr,1,0.88
DOC-0000961,animal_origin_statement,,3,0.81
DOC-0000961,manufacturer_name,Triveni Textiles Ltd,1,0.8
DOC-0000961,product_identifier,EU-APP-0013,1,0.78
DOC-0000961,care_text,See symbols,1,0.94
DOC-0000962,supplier_id,SUP-0010,1,0.78
DOC-0000962,material_code,MAT-7395,1,0.94
DOC-0000962,sku_reference,,2,0.81
DOC-0000962,fibre_composition,60% cotton / 40% polyester,1,0.92
DOC-0000962,signature_present,No,1,0.81
DOC-0000962,valid_until,,1,0.88
DOC-0000963,product_description,Adult women knitted dress - Beige,3,0.92
DOC-0000963,proposed_code,610443,2,0.94
DOC-0000963,basis,"construction, fibre composition and garment type",3,0.86
DOC-0000963,decision_type,Proposed,2,0.84
DOC-0000964,origin,India,3,0.94
DOC-0000964,destination,FR,1,0.81
DOC-0000964,product_code,610443,2,0.91
DOC-0000964,query_date,2026-09-15,2,0.79
DOC-0000964,result_summary,Tariff and measures displayed in attached export,1,0.94
DOC-0000965,invoice_number,INV-000156,1,0.9
DOC-0000965,seller_name,BlueRiver Fashions Pvt Ltd,1,0.88
DOC-0000965,buyer_name,Harbor Stores BV,1,0.94
DOC-0000965,quantity_total,4007,1,0.79
DOC-0000965,total_value,54334.92,3,0.92
DOC-0000965,currency,USD,1,0.92
DOC-0000965,incoterm,FOB,3,0.77
DOC-0000965,origin_country,India,2,0.8
DOC-0000965,hs_code,610443,1,0.88
DOC-0000966,quantity_total,4007,3,0.85
DOC-0000966,package_count,79,2,0.87
DOC-0000966,gross_weight_kg,2192.84,1,0.82
DOC-0000966,volume_cbm,13.26,2,0.82
DOC-0000966,marks_and_numbers,MARK-0156,2,0.94
DOC-0000967,document_number,AWB-310256,2,0.9
DOC-0000967,shipper,BlueRiver Fashions Pvt Ltd,3,0.82
DOC-0000967,consignee,Harbor Stores BV,1,0.8
DOC-0000967,destination_port,Bremerhaven,3,0.99
DOC-0000967,package_count,79,1,0.96
DOC-0000967,gross_weight_kg,2192.84,1,0.95
DOC-0000968,fibre_text,100% polyester,3,0.82
DOC-0000968,language_code,de,3,0.95
DOC-0000968,animal_origin_statement,,2,0.94
DOC-0000968,manufacturer_name,Triveni Textiles Ltd,1,0.85
DOC-0000968,product_identifier,EU-APP-0013,1,0.92
DOC-0000968,care_text,Machine wash cold,3,0.8
DOC-0000969,supplier_id,SUP-0010,1,0.96
DOC-0000969,material_code,MAT-7395,3,0.78
DOC-0000969,sku_reference,,1,0.91
DOC-0000969,fibre_composition,60% cotton / 40% polyester,3,0.95
DOC-0000969,signature_present,No,1,0.83
DOC-0000969,valid_until,,1,0.96
DOC-0000970,product_description,Adult women knitted dress - Beige,2,0.8
DOC-0000970,proposed_code,610443,2,0.92
DOC-0000970,basis,"construction, fibre composition and garment type",3,0.93
DOC-0000970,decision_type,Proposed,1,0.93
DOC-0000971,invoice_number,INV-000157,2,0.79
DOC-0000971,seller_name,Sunrise Clothing Co,2,0.89
DOC-0000971,buyer_name,Moda Imports BV,2,0.88
DOC-0000971,quantity_total,1531,1,0.9
DOC-0000971,total_value,39729.45,3,0.79
DOC-0000971,currency,USD,1,0.8
DOC-0000971,incoterm,CIF,3,0.77
DOC-0000971,origin_country,India,2,0.92
DOC-0000971,hs_code,620630,1,0.92
DOC-0000972,quantity_total,1531,3,0.85
DOC-0000972,package_count,18,1,0.77
DOC-0000972,gross_weight_kg,496.05,3,0.8
DOC-0000972,volume_cbm,3.082,1,0.97
DOC-0000972,marks_and_numbers,MARK-0157,1,0.87
DOC-0000973,supplier_id,SUP-0003,2,0.77
DOC-0000973,material_code,MAT-2768,1,0.94
DOC-0000973,sku_reference,EU-APP-0071,2,0.82
DOC-0000973,fibre_composition,100% cotton,2,0.78
DOC-0000973,signature_present,No,3,0.98
DOC-0000973,valid_until,2027-01-23,3,0.87
DOC-0000974,invoice_number,INV-000158,1,0.93
DOC-0000974,seller_name,Royal Knitwear Exports,2,0.85
DOC-0000974,buyer_name,Harbor Stores BV,3,0.9
DOC-0000974,quantity_total,2409,3,0.84
DOC-0000974,total_value,46300.98,2,0.89
DOC-0000974,currency,USD,1,0.92
DOC-0000974,incoterm,FOB,1,0.82
DOC-0000974,origin_country,India,1,0.94
DOC-0000974,hs_code,610910,1,0.84
DOC-0000975,quantity_total,2409,3,0.97
DOC-0000975,package_count,20,2,0.88
DOC-0000975,gross_weight_kg,550.78,1,0.78
DOC-0000975,volume_cbm,4.367,3,0.93
DOC-0000975,marks_and_numbers,MARK-0158,3,0.97
DOC-0000976,supplier_id,SUP-0016,3,0.79
DOC-0000976,material_code,MAT-9576,1,0.9
DOC-0000976,sku_reference,EU-APP-0077,3,0.78
DOC-0000976,fibre_composition,100% cotton,1,0.77
DOC-0000976,signature_present,Yes,3,0.97
DOC-0000976,valid_until,2027-03-03,2,0.92
DOC-0000977,product_description,Adult unisex t-shirt - Pink,2,0.86
DOC-0000977,proposed_code,610910,1,0.97
DOC-0000977,basis,"construction, fibre composition and garment type",3,0.78
DOC-0000977,decision_type,Reviewed,3,0.84
DOC-0000978,origin,India,3,0.79
DOC-0000978,destination,DE,2,0.85
DOC-0000978,product_code,610910,3,0.92
DOC-0000978,query_date,2026-07-13,1,0.94
DOC-0000978,result_summary,Tariff and measures displayed in attached export,3,0.79
DOC-0000979,invoice_number,INV-000159,2,0.83
DOC-0000979,seller_name,Aarav Fashion Exports,2,0.76
DOC-0000979,buyer_name,Riviera Fashion BV,1,0.9
DOC-0000979,quantity_total,5110,2,0.87
DOC-0000979,total_value,78135.71,1,0.93
DOC-0000979,currency,USD,2,0.81
DOC-0000979,incoterm,DAP,3,0.78
DOC-0000979,origin_country,India,2,0.87
DOC-0000979,hs_code,620630,2,0.8
DOC-0000980,quantity_total,5110,1,0.8
DOC-0000980,package_count,54,2,0.86
DOC-0000980,gross_weight_kg,1490.26,3,0.87
DOC-0000980,volume_cbm,8.432,3,0.79
DOC-0000980,marks_and_numbers,MARK-0159,1,0.94
DOC-0000981,supplier_id,SUP-0001,1,0.86
DOC-0000981,material_code,MAT-4504,1,0.81
DOC-0000981,sku_reference,,1,0.95
DOC-0000981,fibre_composition,100% cotton,1,0.93
DOC-0000981,signature_present,Yes,3,0.94
DOC-0000981,valid_until,,1,0.77
DOC-0000982,product_description,Adult women woven blouse - Beige,2,0.88
DOC-0000982,proposed_code,620630,3,0.87
DOC-0000982,basis,"construction, fibre composition and garment type",1,0.92
DOC-0000982,decision_type,Reviewed,3,0.85
DOC-0000983,origin,India,2,0.98
DOC-0000983,destination,ES,2,0.8
DOC-0000983,product_code,620630,1,0.9
DOC-0000983,query_date,2026-11-04,2,0.96
DOC-0000983,result_summary,Tariff and measures displayed in attached export,3,0.92
DOC-0000984,supplier_id,SUP-0018,1,0.98
DOC-0000984,material_code,MAT-3073,1,0.85
DOC-0000984,sku_reference,,1,0.92
DOC-0000984,fibre_composition,100% cotton,2,0.8
DOC-0000984,signature_present,Yes,2,0.96
DOC-0000984,valid_until,2026-11-28,1,0.95
DOC-0000985,origin,India,3,0.82
DOC-0000985,destination,ES,1,0.88
DOC-0000985,product_code,620520,2,0.87
DOC-0000985,query_date,2026-10-29,3,0.87
DOC-0000985,result_summary,Tariff and measures displayed in attached export,3,0.79
DOC-0000986,invoice_number,INV-000160,1,0.87
DOC-0000986,seller_name,Everest Apparel Exports Pvt Ltd,1,0.81
DOC-0000986,buyer_name,Urban Stores SAS,3,0.97
DOC-0000986,quantity_total,3787,2,0.96
DOC-0000986,total_value,15148.0,3,0.78
DOC-0000986,currency,USD,3,0.76
DOC-0000986,incoterm,CIP,3,0.81
DOC-0000986,origin_country,India,3,0.84
DOC-0000986,hs_code,610910,2,0.87
DOC-0000987,quantity_total,3787,3,0.81
DOC-0000987,package_count,33,2,0.81
DOC-0000987,gross_weight_kg,901.03,2,0.84
DOC-0000987,volume_cbm,6.619,1,0.83
DOC-0000987,marks_and_numbers,MARK-0160,1,0.76
DOC-0000988,supplier_id,SUP-0021,3,0.95
DOC-0000988,material_code,MAT-2836,2,0.93
DOC-0000988,sku_reference,EU-APP-0076,1,0.82
DOC-0000988,fibre_composition,95% cotton / 5% elastane,1,0.76
DOC-0000988,signature_present,Yes,2,0.92
DOC-0000988,valid_until,,2,0.82
DOC-0000989,product_description,Adult unisex knitted t-shirt - Blue,3,0.84
DOC-0000989,proposed_code,610910,1,0.81
DOC-0000989,basis,"construction, fibre composition and garment type",1,0.96
DOC-0000989,decision_type,Proposed,1,0.83
DOC-0000990,origin,India,3,0.98
DOC-0000990,destination,Netherlands,2,0.81
DOC-0000990,product_code,610910,2,0.79
DOC-0000990,query_date,2026-06-06,3,0.81
DOC-0000990,result_summary,Tariff and measures displayed in attached export,1,0.93
DOC-0000991,quantity_total,2581,2,0.78
DOC-0000991,package_count,87,2,0.78
DOC-0000991,gross_weight_kg,2430.03,3,0.92
DOC-0000991,volume_cbm,12.015,1,0.79
DOC-0000991,marks_and_numbers,MARK-0161,2,0.8
DOC-0000992,fibre_text,100% cotton,1,0.83
DOC-0000992,language_code,nl,2,0.94
DOC-0000992,animal_origin_statement,,2,0.94
DOC-0000992,manufacturer_name,Aarav Fashion Exports,3,0.85
DOC-0000992,product_identifier,EU-APP-0017,3,0.94
DOC-0000992,care_text,See symbols,3,0.85
DOC-0000993,supplier_id,SUP-0002,3,0.79
DOC-0000993,material_code,MAT-4540,3,0.77
DOC-0000993,sku_reference,,3,0.93
DOC-0000993,fibre_composition,70% viscose / 30% linen,3,0.88
DOC-0000993,signature_present,No,3,0.92
DOC-0000993,valid_until,2026-10-03,1,0.81
DOC-0000994,product_description,Adult men woven jacket - Black,1,0.93
DOC-0000994,proposed_code,620193,1,0.82
DOC-0000994,basis,"construction, fibre composition and garment type",3,0.88
DOC-0000994,decision_type,Proposed,3,0.95
DOC-0000995,origin,India,1,0.9
DOC-0000995,destination,The Netherlands,1,0.89
DOC-0000995,product_code,620193,1,0.83
DOC-0000995,query_date,2026-08-25,1,0.9
DOC-0000995,result_summary,Tariff and measures displayed in attached export,2,0.92
DOC-0000996,invoice_number,INV-000162,3,0.85
DOC-0000996,seller_name,Royal Knitwear Exports,2,0.84
DOC-0000996,buyer_name,Urban Stores SL,1,0.84
DOC-0000996,quantity_total,8173,2,0.83
DOC-0000996,total_value,120565.64,1,0.93
DOC-0000996,currency,USD,3,0.78
DOC-0000996,incoterm,CIP,2,0.94
DOC-0000996,origin_country,India,3,0.78
DOC-0000996,hs_code,620462,2,0.84
DOC-0000997,quantity_total,8043,3,0.96
DOC-0000997,package_count,118,2,0.92
DOC-0000997,gross_weight_kg,3270.87,2,0.79
DOC-0000997,volume_cbm,23.092,1,0.88
DOC-0000997,marks_and_numbers,MARK-0162,3,0.79
DOC-0000998,fibre_text,70% viscose / 30% linen,2,0.97
DOC-0000998,language_code,fr,1,0.79
DOC-0000998,animal_origin_statement,,2,0.82
DOC-0000998,manufacturer_name,Royal Knitwear Exports,1,0.84
DOC-0000998,product_identifier,,2,0.94
DOC-0000998,care_text,Wash at 30C,3,0.96
DOC-0000999,supplier_id,SUP-0012,3,0.93
